workbook,sheet,row,name,modelNumber,manufacturer,vendor,description,category,price,url,finish,color,collection,is_noise
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1227,2- Towel Bar,2025-05-11 00:00:00,,,,,98.22,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1228,Mirror,247.66,,,,,247.66,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1229,HVAC Vent Cover,2025-05-10 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1231,Electric,600,,,,,600,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1232,2 - Light Blubs,2025-05-11 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1233,Cabinets,3000,,,,,3000,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1234,Handles - 7,2025-05-13 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1235,Quartz,935,,,,,935,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1236,Sentrel,1800,,,,,1800,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1237,Shelve/Niche,2025-04-30 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1239,Glass Shelves,125.4,,,,,125.4,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1241,8300,8300,,,,,8300,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1242,Plumbing,700,,,,,700,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1243,Faucet,387.86,,,,,387.86,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1244,*** Add-on Garbage Disposal,125.39,,,,,125.39,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1245,Electrical,900,,,,,900,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1246,LED under Cabinet Lighting,275,,,,,275,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1247,Hall Light by Garage,173.19,,,,,173.19,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1248,8 - Recessed Lights,300,,,,,300,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1249,Dining Table Fixture / Fan,194.88,,,,,194.88,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1250,*Addon - Under Cabinet Bar Lights,506,,,,,506,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1252,Hardware for Cabinets: Quanity,155.48,,,,,155.48,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1253,Quartz,12800,,,,,12800,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1254,Tile,300,,,,,300,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1255,*Tile Ragno /  Look / Avio Color R8FQ,582.49,,,,,582.49,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1256,* Grout & Caulk,2025-06-02 00:00:00,,,,,50.53,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1257,Schulter Edging Trim for backsplash tile Matte Black,2025-06-03 00:00:00,,,,,27.82,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1258,Trim,600,,,,,600,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1259,Double Pre-hung 6 Panel Primed door,467.44,,,,,467.44,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1260,"2 1/4"" Colonial Casing",2025-06-02 00:00:00,,,,,14.91,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1261,"3 1/4"" Colonial Floor Base & Shoe Closet and Kitchen",2025-06-02 00:00:00,,,,,99.28,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1262,5 - White Wire Shelves for pantry,228.44,,,,,228.44,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1263,2- sidewall grilles-(black),151.44,,,,,151.44,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1264,R-15 wall insulation,299.35,,,,,299.35,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1265,Customer Paid for Permit Credit $150.00  Change order issued 3/21/25,CUSTOMER,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1266,1121.2499999999927,1121.2499999999927,,,,,1121.2499999999927,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1267,Window,2025-02-22 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1268,Travis ordered Floor and Decor Start Shower Material,2025-01-29 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1269,Plumbing Fixtures,4431.67,,,,,4431.67,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1270,Faucet,2025-02-24 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1271,Shower Head,2025-02-24 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1272,Shower Handle Trim  (backorder 3/24),2025-02-24 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1273,Shower Valve,2025-02-24 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1274,Shower Transfer Trim,2025-02-24 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1275,Shower Transfer Valve,2025-02-24 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1276,Hand Held Shower with Rod,2025-02-24 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1277,Hand held Wall Elbow,2025-02-24 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1278,Hand Held Vacuum Breaker,2025-02-24 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1279,Shower Base,2025-02-24 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1280,Shower Drain,2025-02-24 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1281,Shower Door (Back ordered 4/14),2025-02-24 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1282,Toilet Paper Holder,2025-02-24 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1283,2 Hooks,2025-02-24 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1284,Towel Bar,2025-02-24 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1285,Toilet lever,2025-02-24 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1286,Exhaust fan,2025-02-24 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1287,Lighted Medicine Cabinet,2025-02-24 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1288,Cabinets,1688.09,,,,,1688.09,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1289,Quartz,1330,,,,,1330,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1290,Tile,1094.28,,,,,1094.28,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1291,6 - Schulter Edging,2025-03-01 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1292,Floor & Decore,379.93,,,,,379.93,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1294,Add-on,311.97,,,,,311.97,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1295,9235.94,9235.94,,,,,9235.94,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1296,True,150,,,,,150,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1298,True,2025-03-09 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1299,True,2025-03-26 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1300,Electric,100,,,,,100,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1301,Cabinets,22000,,,,,22000,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1302,True,524.37,,,,,524.37,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1303,Counters,8400,,,,,8400,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1305,Add-on,1126,,,,,1126,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1306,31200,31200,,,,,31200,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1307,Shower Walls,2025-02-22 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1308,Schulter Shower Tray 38 x 60,750,,,,,750,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1309,Kerdi-Board Shower Curb 48 x 6',2025-02-22 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1310,"Kerdi band 5"" x 16'",2025-02-22 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1311,pack of 2 Kerdi - Inside corner,2025-02-22 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1312,pack of 2 Kerdi - outside corner,2025-02-22 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1313,Kerdi Drain Flange,2025-02-22 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1314,Moen Hand Held Shower Package,437.91,,,,,437.91,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1315,Moen Shower Handle Trim,2025-03-26 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1316,Shower Valve,450,,,,,450,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1317,Moen EL Wall Supply Elbow,2025-03-26 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1318,** ADDON Upstairs Bath Drain,2025-04-23 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1319,Tile,650,,,,,650,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1320,12 x 24 Bath Wall Tile,3200,,,,,3200,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1321,Mosaic Shower Floor Tile,2025-02-11 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1322,Gold Stone Sealer,2025-02-11 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1323,2 Package of Chrome Tile Edging,2025-02-11 00:00:00,,,,,,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1324,Granite,410,,,,,410,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1325,Shower Door,1050,,,,,1050,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1326,6100,6100,,,,,6100,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1329,Flooring - Open Area,LUXURY,,,,,5000,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1330,Flooring - Bedroom & Closet,2500,,,,,2500,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1332,Flooring - Bathroom,700,,,,,700,,,,,0
Product_Master_Audit_Pass.xlsx,Product_Occurrences,1333,13300,13300,,,,,13300,,,,,0
Product_Master_Catalog_v3.xlsx,Product Library,2,LVT Floor Tile - Dusk Cherry,I06204LP,,Home Depot,,Uncategorized,193.061,https://www.homedepot.com/p/Lifeproof-Dusk-Cherry-22-MIL-x-8-7-in-W-x-48-in-L-Click-Lock-Waterproof-Luxury-Vinyl-Plank-Flooring-20-1-sqft-case-I06204LP/311573441,,,,0
Product_Master_Catalog_v3.xlsx,Product Library,3,Stefan 3-Light Bath Vanity Satin Nickel,210P3,,Idlewood ordered,,Uncategorized,63.67,https://www.lampsplus.com/p/stefan-3-light-bath-vanity-satin-nickel__210p3/,,,,0
Product_Master_Catalog_v3.xlsx,Product Library,4,Moen 1/2 Inch Sweat (Copper-to-Copper) Posi-Temp Pressure Balancing Rough-In Valve (With Stops),2570,Moen,Ferguson,,Uncategorized,154.627,https://www.fergusonhome.com/moen-2570/s136731?uid=2553010,,,,0
Product_Master_Catalog_v3.xlsx,Product Library,5,Moen Engage 2.5 GPM Magnetix Six-Function Hand Shower,SRN,Moen,Ferguson,,Uncategorized,94.589,https://www.fergusonhome.com/moen-26115/s1668371?uid=4126493,,,,0
Product_Master_Catalog_v3.xlsx,Product Library,6,Purewash E580 Round Electric Bidet Seat in White,32331-0,Kohler,Home Depot,,Uncategorized,,https://www.homedepot.com/p/KOHLER-Purewash-E580-Round-Electric-Bidet-Seat-in-White-32331-0/325621229?fp=oai&utm_source=chatgpt.com&oppcref=c455ae81-d747-4b1c-a24f-a8766ddb7add#see-more-details,,,,0
Product_Master_Catalog_v3.xlsx,Product Library,7,"DreamLine SlimLine 30"" x 60"" Shower Base with Single Threshold and Left-Side Drain",DLT-1130601,DreamLine,Ferguson,,Uncategorized,330.759,https://www.fergusonhome.com/dreamline-dlt-1130601/s822259?uid=2121664,,,,0
Product_Master_Catalog_v3.xlsx,Product Library,8,DreamLine SlimLine Shower Drain - Brushed Nickel,DN09X02R04,DreamLine,Ferguson,,Uncategorized,75.9,https://www.fergusonhome.com/dreamline-dn09x02r/s2086405?uid=5094657&_br_psugg_q=dreamline+shower+drain,,,,0
Product_Master_Catalog_v3.xlsx,Product Library,9,Panasonic 100 CFM 0.9 Sone Ceiling Mounted HVI Certified Exhaust Fan,FV-0510VS1,Panasonic,Ferguson,,Uncategorized,101.882,https://www.fergusonhome.com/panasonic-fv-0510vs1/s1286588?uid=3162516,,,,0
Product_Master_Catalog_v3.xlsx,Product Library,10,"24"" Towel Bar above Toilet",K-21953,Kohler,Ferguson,,Uncategorized,79.61,https://www.fergusonhome.com/kohler-k-21953/s1517173?uid=3567961,,,,0
Product_Master_Catalog_v3.xlsx,Product Library,11,Faucet-Kohler Tempered 1.2 GPM Single Hole Bathroom Faucet with Pop-Up Drain Assembly,K-22022,Kohler,Ferguson,,Uncategorized,364.199,https://www.fergusonhome.com/kohler-k-22022-4/s1515499?uid=3567943,,,,0
Product_Master_Catalog_v3.xlsx,Product Library,12,"17"" Oval Undermount Bathroom Sink",K-2209,Kohler,Ferguson,,Uncategorized,107.965,https://www.fergusonhome.com/kohler-k-2209/s560373?uid=220794,,,,0
Product_Master_Catalog_v3.xlsx,Product Library,13,Toilet Seat Impro Round,K-26802,Kohler,Ferguson,,Uncategorized,55.517,https://www.fergusonhome.com/kohler-k-26802/s1921485?uid=4539318,,,,0
Product_Master_Catalog_v3.xlsx,Product Library,14,Toilet Kohler Ciminron 1.6 Round  Chair Height,K-31640,Kohler,Ferguson,,Uncategorized,425.0840000000001,https://www.fergusonhome.com/kohler-k-31640/s1808951?uid=4283712,,,,0
Product_Master_Catalog_v3.xlsx,Product Library,15,"T.P. Moen 7-5/8"" x 1"" Grab Bar with Integrated Tissue Holder from the Home Care Collection",LR2352DBN,Moen,Ferguson,,Uncategorized,64.37200000000001,https://www.fergusonhome.com/moen-lr2352d/s591174?uid=1748229,,,,0
Product_Master_Catalog_v3.xlsx,Product Library,16,Vanity Knobs,QTY,,Hardware Resources,,Uncategorized,15,https://www.hardwareresources.com/decorative-hardware/cabinet-knobs-pulls/knobs/2980.html,,,,0
Product_Master_Catalog_v3.xlsx,Product Library,17,"Shower , Trim & Arm Moen Gibson Shower Only Trim Package Shower Head",T2902NHBN,Moen,Ferguson,,Uncategorized,100.133,https://www.fergusonhome.com/moen-t2902nh/s1434096?uid=3882442,,,,0
Product_Master_Catalog_v3.xlsx,Product Library,18,"Grab Bar 18"" Vertical",YG0418BN,Moen,Ferguson,,Uncategorized,144.19,https://www.fergusonhome.com/moen-yg0418/s1084794?uid=2709208,,,,0
Product_Master_Catalog_v3.xlsx,Product Library,19,"Grab Bar 36"" Hortizal",YG0436BN,Moen,Ferguson,,Uncategorized,188.881,https://www.fergusonhome.com/moen-yg0436/s1084795?uid=2709209,,,,0
Product_Master_Catalog_v3.xlsx,Product Library,20,"Toilet, Pedestal Sink & Faucet",NAN,,"Cacjr Quartz , Ferguson , Home Depot , Shiloh , nan",,Uncategorized,1479.24,nan,,,,0
Product_Master_Catalog_v3.xlsx,Product Library,21,"Kohler Levity 74"" High x 59-5/8"" Wide Bypass Frameless Shower Door with Clear Glass",K-706015,Kohler,Home Depot (Freight),,Uncategorized,877.1400000000001,https://www.fergusonhome.com/kohler-k-706015-l/s847083?uid=2180321,,,,0
Product_Master_Catalog_v3.xlsx,Product Library,22,Medicine Cabinet 24 in. W x 30 in. H Rectangular with Mirror,SP4450,,Home Depot,,Uncategorized,196.9,https://www.homedepot.com/p/Glacier-Bay-24-in-W-x-30-in-H-Rectangular-Medicine-Cabinet-with-Mirror-SP4450/202070551,,,,0
Product_Master_Catalog_v3.xlsx,Raw Extract,3,"Vanity Wall Light, Ceiling Light & Switch",NAN,,nan,,Uncategorized,,nan,,,,0
Product_Master_Catalog_v3.xlsx,Raw Extract,4,Medicine Cabinet 24x30,NAN,,nan,,Uncategorized,,nan,,,,0
Product_Master_Catalog_v3.xlsx,Raw Extract,5,Backsplash Tile & Grout,NAN,,nan,,Uncategorized,,nan,,,,0
Product_Master_Catalog_v3.xlsx,Raw Extract,6,Kitchen Corner Cabinet Lazy Susan,NAN,,nan,,Uncategorized,,nan,,,,0
Product_Master_Catalog_v3.xlsx,Raw Extract,7,Pedestal Sink,NAN,,nan,,Uncategorized,,nan,,,,0
Product_Master_Catalog_v3.xlsx,Raw Extract,8,Faucet,NAN,,nan,,Uncategorized,,nan,,,,0
Product_Master_Catalog_v3.xlsx,Raw Extract,9,Toilet,NAN,,nan,,Uncategorized,,nan,,,,0
Product_Master_Catalog_v3.xlsx,Raw Extract,10,Vanity Wall Light,NAN,,nan,,Uncategorized,,nan,,,,0
Product_Master_Catalog_v3.xlsx,Raw Extract,11,Ceiling Light,NAN,,nan,,Uncategorized,,nan,,,,0
Product_Master_Catalog_v3.xlsx,Raw Extract,12,Light Switch,NAN,,nan,,Uncategorized,,nan,,,,0
Product_Master_Catalog_v3.xlsx,Raw Extract,14,Backsplash Tile,NAN,,nan,,Uncategorized,,nan,,,,0
Product_Master_Catalog_v3.xlsx,Raw Extract,15,Grout,NAN,,nan,,Uncategorized,,nan,,,,0
Product_Master_Catalog_v3.xlsx,Raw Extract,16,24 in. Kidney Lazy Susan,NAN,,nan,,Uncategorized,,nan,,,,0
Product_Master_Catalog_v3.xlsx,Raw Extract,17,Permit Allowance - $350.00,NAN,,nan,,Uncategorized,,nan,,,,0
Product_Master_Catalog_v3.xlsx,Raw Extract,19,Brushed Nickel,NAN,,nan,,Uncategorized,,nan,,,,0
Product_Master_Catalog_v3.xlsx,Raw Extract,29,30 X 18 Vanity,NAN,,Shiloh,,Uncategorized,1479.24,nan,,,,0
Product_Master_Catalog_v3.xlsx,Raw Extract,30,Quartz Vanity Top w/ Back Splash,NAN,,Cacjr Quartz,,Uncategorized,,nan,,,,0
Product_Master_Catalog_v3.xlsx,Raw Extract,31,Quartz Top - Carrara Morro APPOX 5 SQ FT,NAN,,Cacjr Quartz,,Uncategorized,350,https://www.msisurfaces.com/quartz-countertops/#mz-expanded-view-758283049006,,,,0
Product_Master_Catalog_v3.xlsx,Raw Extract,34,"18"" towel bar in shower ???",NAN,,Ferguson,,Uncategorized,,nan,,,,0
Product_Master_Catalog_v3.xlsx,Raw Extract,41,Sentrel Wall Panels 17 x 17 Niche Azzurra Bay,NAN,,nan,,Uncategorized,,nan,,,,0
Product_Master_Catalog_v3.xlsx,Raw Extract,42,17 x 17 Niche Azzurra Bay,NAN,,nan,,Uncategorized,,nan,,,,0
Product_Master_Catalog_v3.xlsx,Raw Extract,46,LVT - T-Strips,NAN,,Home Depot,,Uncategorized,42.658,nan,,,,0
Product_Master_Enhanced.xlsx,Product Library,2,"Vanity Lights Bryant 40 1/2"" wide 5-light & Blubs",#062E6,,,,Lighting,,https://www.lampsplus.com/p/bryant-40-and-one-half-inch-wide-chrome-5-light-vanity-bath-light__062e6/,,,,0
Product_Master_Enhanced.xlsx,Product Library,3,Grout & Caulk Walls & Floor: (40) Latte,LATTE,,,,Grout,,https://www.flooranddecor.com/tile-grout-installation-materials/laticrete-permacolor-grout%C2%A0-LA107.html?showAll=true,,,,0
Product_Master_Enhanced.xlsx,Product Library,4,Grout & Caulk Walls & Floor: (40) Latte (4) 8lb,LATTE,,,,Grout,,https://www.flooranddecor.com/tile-grout-installation-materials/laticrete-permacolor-grout%C2%A0-LA107.html?showAll=true,,,,0
Product_Master_Enhanced.xlsx,Product Library,5,Grout & Caulk Feature Tile Niche: (44) Bright White  8 lb,BRIGHT,,,,Tile,,https://www.flooranddecor.com/tile-grout-installation-materials/laticrete-permacolor-grout%C2%A0-LA107.html?showAll=true,White,,,0
Product_Master_Enhanced.xlsx,Product Library,6,14 PCS,D-CA78096,,Home Depot,,,,https://www.homedepot.com/p/Cap-A-Tread-2-Pack-Navarra-Maple-47-in-L-x-12-15-in-W-x-2-28-in-T-Vinyl-Overlay-Stair-Tread-and-Reversible-Riser-01D-CA78096/333401871,,,,0
Product_Master_Enhanced.xlsx,Product Library,7,Shower Arm & Flange,1000,Moen,Ferguson,,Shower,,https://www.fergusonhome.com/moen-s122/s684052?uid=1757793,,,,0
Product_Master_Enhanced.xlsx,Product Library,8,Caulk - Frosty - 1 SKU 100970136 Floor & Décor,100970136,,,,,,https://www.flooranddecor.com/tile-caulk-installation-materials/laticrete-latasil-silicone-sealant%C2%A0-LA103.html,,,,0
Product_Master_Enhanced.xlsx,Product Library,9,Shower Arm,ORB,Moen,Ferguson,,Shower,,https://www.fergusonhome.com/moen-10154/s39959?uid=1029142,,,,0
Product_Master_Enhanced.xlsx,Product Library,10,Shower Head,102.211,Kohler,Ferguson,,Shower,,https://www.fergusonhome.com/kohler-k-24805/s1716742?uid=4071445,,,,0
Product_Master_Enhanced.xlsx,Product Library,11,Shower Handheld,109.34332500000001,Moen,,,Shower,,https://www.supplyhouse.com/Moen-176257-Chrome-Eco-performance-1-Function-3-Diameter-Handheld-Shower-1-75-Gpm,,,,0
Product_Master_Enhanced.xlsx,Product Library,12,T2151BN,109.351,Moen,Ferguson,,,,https://www.fergusonhome.com/moen-t2151/s720278?uid=1030356,,,,0
Product_Master_Enhanced.xlsx,Product Library,13,Shower Tile Walls - White Durban Polished 24 x 48,1100,,,,Shower,,https://www.msisurfaces.com/porcelain-durban/white/,White,,,0
Product_Master_Enhanced.xlsx,Product Library,14,"24"" Towel Bar",119.42699999999999,Kohler,Ferguson,,,,https://www.fergusonhome.com/kohler-k-26634/s1715840?uid=4055543,,,,0
Product_Master_Enhanced.xlsx,Product Library,15,"Free Standing Combo 48"" Vanity Open bottom",1200,,,,Vanity,,https://www.wayfair.com/home/pdp/sand-stable-carrie-48-single-bathroom-vanity-set-w002974012.html?piid=1654995866%2C1654834543,,,,0
Product_Master_Enhanced.xlsx,Product Library,16,Moen Multi Function Shower Head / Hand Held,1200,Moen,Ferguson,,Shower,,https://www.fergusonhome.com/moen-220c5/s1965009?uid=4649839,,,,0
Product_Master_Enhanced.xlsx,Product Library,17,K-9132-BN,127.52300000000001,Kohler,Ferguson,,,,https://www.fergusonhome.com/kohler-k-9132/s567087?uid=176032,,,,0
Product_Master_Enhanced.xlsx,Product Library,18,"24"" Grab Bar",127.798,Kohler,Ferguson,,,,https://www.fergusonhome.com/kohler-k-23295/s1720990?uid=4068070,,,,0
Product_Master_Enhanced.xlsx,Product Library,20,2570,154.62699999999998,Moen,Ferguson,,,,https://www.fergusonhome.com/moen-2570/s136731?uid=2553010,,,,0
Product_Master_Enhanced.xlsx,Product Library,22,Cabinet Pulls - Oil Rub Bronze (10),DBAC,,,,Cabinetry,,https://dealer.hardwareresources.com/decorative-hardware/cabinet-knobs-pulls/pulls/177-pull.html,Bronze,,,0
Product_Master_Enhanced.xlsx,Product Library,23,Quartz Top: Carrara Marmi 12 SQ FT EST 1800.00,1800,,,,,,https://www.msisurfaces.com/quartz-countertops/new-carrara-marmi-quartz/,,,,0
Product_Master_Enhanced.xlsx,Product Library,24,Shower Walls ** (2) Corner Shellves Sentrel Azzurra Bay,1800,,,,Shower,,https://sentrelproducts.com/products/colors/,,,,0
Product_Master_Enhanced.xlsx,Product Library,26,Shower Head - Magnitic,C5BL,Moen,Ferguson,,Shower,,https://www.fergusonhome.com/moen-220c5/s1965009?uid=4649838,,,,0
Product_Master_Enhanced.xlsx,Product Library,27,Backsplash Selection Til  Oven sink wall  (13 SQ FT),224,,,,Sink,,https://www.sohostudiocorp.com/product/paula-purroy-como-bossa-5x5.html,,,,0
Product_Master_Enhanced.xlsx,Product Library,31,Vanity Light,SC03,Kohler,Ferguson,,Lighting,,https://www.fergusonhome.com/kohler-lighting-26848-sc03/s1892805?uid=4476255,,,,0
Product_Master_Enhanced.xlsx,Product Library,32,"Occession 36"" Grab Bar",27082-BL,Kohler,Home Depot,,,,https://www.homedepot.com/p/KOHLER-Occasion-36-in-Grab-Bar-in-Matte-Black-27082-BL/323807581?MERCH=REC-_-rv_cartempty_rr-_-n/a-_-0-_-n/a-_-n/a-_-n/a-_-n/a-_-n/a,,,,0
Product_Master_Enhanced.xlsx,Product Library,33,"18""  Towel Bar (2) simplice",27393-BN,Kohler,Ferguson,,,,https://www.homedepot.com/p/KOHLER-Simplice-18-in-Towel-Bar-in-Vibrant-Brushed-Nickel-27393-BN/323581213,,,,0
